,ref,PTT,END_DATE,MAX_DBAR,NUM,N_TEMP,N_COND,N_SAL,TEMP_DBAR,TEMP_VALS,COND_DBAR,COND_VALS,SAL_DBAR,SAL_VALS,N_FLUORO,FLUORO_DBAR,FLUORO_VALS,N_OXY,OXY_DBAR,OXY_VALS,QC_PROFILE,QC_TEMP,QC_SAL,SAL_CORRECTED_VALS,CREATED,MODIFIED,N_PHOTO,PHOTO_DBAR,PHOTO_VALS,lat,lon,depth_bottom
90,tu94-H905BATT-12,118905,7/15/2016 20:00,47,0,10,,,"2,9,12,13,14,15,16,18,20,47","24.400,23.384,21.715,19.864,19.151,15.237,15.237,12.203,10.762,9.230",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.37187411,-73.48536446,44.0
91,tu94-H905BATT-12,118905,7/16/2016 4:00,12,0,10,,,"2,3,5,6,7,8,9,10,11,12","24.450,24.434,24.434,24.418,24.387,24.324,23.846,22.218,21.179,20.500",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.38024197,-73.52712455,46.0
92,tu94-H905BATT-12,118905,7/17/2016 20:00,45,0,10,,,"2,11,12,14,15,16,17,20,30,45","24.910,23.475,21.866,19.895,17.608,17.230,14.880,12.105,9.881,9.140",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.40822276,-73.56945432,43.0
93,tu94-H905BATT-12,118905,7/19/2016 8:00,10,0,8,,,"2,3,5,6,7,8,9,10","24.880,24.890,24.890,24.878,24.869,24.829,24.800,24.800",,,,,,,,,,,0,"0,0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.46464836,-73.47708775,36.0
94,tu94-H905BATT-12,118905,7/19/2016 20:00,38,0,10,,,"2,10,12,14,15,17,18,19,21,38","24.670,24.127,23.238,19.576,18.461,14.136,13.488,11.845,10.836,9.600",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.5268868,-73.5387558,40.0
95,tu94-H905BATT-12,118905,7/20/2016 0:00,42,0,10,,,"2,10,11,13,14,15,17,19,25,42","24.880,23.802,23.210,20.296,17.609,17.138,13.738,11.901,10.459,9.700",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.52904854,-73.50898194,39.0
96,tu94-H905BATT-12,118905,7/21/2016 8:00,7,0,5,,,"2,3,5,6,7","24.238,24.240,24.240,24.197,24.120",,,,,,,,,,,0,"0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.55920405,-73.63406023,31.0
97,tu94-H905BATT-12,118905,7/23/2016 0:00,36,0,10,,,"2,9,10,11,13,14,15,19,22,36","24.070,23.549,22.075,19.920,14.700,13.803,12.328,11.533,10.290,9.610",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.72983948,-73.36958338,38.0
98,tu94-H905BATT-12,118905,7/23/2016 12:00,34,0,10,,,"2,9,12,14,15,16,19,21,24,34","23.962,24.080,23.666,18.682,15.842,14.274,11.494,10.325,9.630,9.290",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.7085042,-73.44255053,32.0
99,tu94-H905BATT-12,118905,7/25/2016 8:00,9,0,7,,,"2,3,5,6,7,8,9","24.700,24.710,24.710,24.686,24.614,24.493,24.310",,,,,,,,,,,0,"0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.79693112,-73.58120743,37.0
100,tu94-H905BATT-12,118905,7/25/2016 20:00,39,0,10,,,"2,8,10,12,14,15,16,19,23,39","24.270,23.801,22.995,18.978,13.920,13.627,12.014,10.578,10.006,9.610",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.83758476,-73.66533078,30.0
101,tu94-H905BATT-12,118905,7/26/2016 12:00,32,0,10,,,"2,6,9,10,13,15,16,17,21,32","24.340,24.340,23.591,22.886,16.216,13.220,12.691,11.427,10.223,9.650",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.82609502,-73.71798886,30.0
102,tu94-H905BATT-12,118905,7/27/2016 8:00,7,0,6,,,"2,3,4,5,6,7","24.520,24.478,24.354,24.155,24.004,23.900",,,,,,,,,,,0,"0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.8466244,-73.57238492,34.0
103,tu94-H905BATT-12,118905,7/28/2016 4:00,8,0,7,,,"2,3,4,5,6,7,8","25.520,25.341,25.190,25.103,25.033,24.962,24.920",,,,,,,,,,,0,"0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.76653627,-73.56454507,37.0
104,tu94-H905BATT-12,118905,7/29/2016 0:00,36,0,10,,,"2,4,8,9,10,13,15,17,19,36","25.830,25.636,23.791,22.076,21.704,15.669,13.452,12.821,10.847,9.650",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.7142643,-73.54868527,36.0
105,tu94-H905BATT-12,118905,7/31/2016 4:00,10,0,9,,,"2,3,4,5,6,7,8,9,10","24.820,24.820,24.803,24.751,24.687,24.670,24.443,24.080,23.824",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.66396427,-73.62834947,34.0
106,tu94-H905BATT-12,118905,7/31/2016 8:00,11,0,10,,,"2,3,4,5,6,7,8,9,10,11","24.810,24.807,24.804,24.798,24.765,24.643,24.500,24.297,24.091,24.050",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.64385749,-73.61137216,32.0
107,tu94-H905BATT-12,118905,7/31/2016 16:00,33,0,10,,,"2,10,12,14,15,16,19,20,22,33","24.430,23.789,22.246,17.907,16.422,14.209,11.180,11.122,10.321,9.870",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.61754488,-73.5797795,34.0
108,tu94-H905BATT-12,118905,8/1/2016 20:00,36,0,10,,,"2,8,10,11,13,14,16,18,21,36","25.090,24.654,23.735,22.334,18.364,15.623,12.930,11.342,10.190,9.520",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.49652333,-73.48241164,37.0
109,tu94-H905BATT-12,118905,8/3/2016 12:00,34,0,10,,,"2,9,11,12,13,14,15,16,17,34","24.660,24.540,20.070,19.770,15.420,15.300,12.300,12.180,11.010,9.660",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.46441868,-73.60623607,32.0
110,tu94-H905BATT-12,118905,8/4/2016 0:00,39,0,10,,,"2,9,10,11,12,14,17,19,26,39","24.450,24.034,23.336,21.478,20.661,16.931,13.305,11.448,10.051,9.590",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.45500501,-73.55809583,36.0
111,tu94-H905BATT-12,118905,8/4/2016 20:00,42,0,10,,,"2,10,12,13,14,16,19,20,26,42","24.110,23.403,20.177,19.485,17.511,14.977,11.796,11.103,10.072,9.380",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.41415378,-73.49401082,39.0
112,tu94-H905BATT-12,118905,8/7/2016 4:00,10,0,9,,,"2,3,4,5,6,7,8,9,10","24.970,24.970,24.966,24.950,24.930,24.893,24.766,24.597,24.483",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.31643687,-73.48417242,47.0
113,tu94-H905BATT-12,118905,8/8/2016 4:00,7,0,6,,,"2,3,4,5,6,7","25.170,25.110,24.980,24.937,24.903,24.900",,,,,,,,,,,0,"0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.29091426,-73.59617885,43.0
114,tu94-H905BATT-12,118905,8/9/2016 4:00,6,0,5,,,"2,3,4,5,6","25.480,25.436,25.386,25.293,25.188",,,,,,,,,,,0,"0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.22518312,-73.67189698,44.0
115,tu94-H905BATT-12,118905,8/11/2016 0:00,48,0,10,,,"2,8,9,11,12,13,19,22,37,48","25.670,25.000,17.513,14.096,14.096,11.868,11.533,10.294,8.970,8.920",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.14411149,-73.54913835,48.0
116,tu94-H905BATT-12,118905,8/13/2016 20:00,46,0,10,,,"2,14,16,17,18,19,20,22,35,46","26.080,24.571,22.940,18.793,17.561,14.161,14.022,11.645,9.337,8.730",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.11671081,-73.71812969,35.0
117,tu94-H905BATT-12,118905,8/15/2016 16:00,47,0,10,,,"2,11,13,14,15,16,17,18,24,47","26.000,24.506,20.609,17.106,17.037,13.741,13.603,11.715,10.238,8.830",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.25774282,-73.73100864,41.0
118,tu94-H905BATT-12,118905,8/16/2016 8:00,8,0,7,,,"2,3,4,5,6,7,8","26.520,26.520,26.506,26.480,26.436,26.396,26.380",,,,,,,,,,,0,"0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.33438976,-73.75641148,34.0
119,tu94-H905BATT-12,118905,8/18/2016 12:00,50,0,10,,,"2,11,12,14,15,16,17,20,24,50","25.650,23.738,22.991,18.698,18.420,16.647,16.161,12.354,9.487,8.270",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.32551275,-73.33307737,48.0
120,tu94-H905BATT-12,118905,8/19/2016 4:00,6,0,5,,,"2,3,4,5,6","25.860,25.778,25.605,25.547,25.530",,,,,,,,,,,0,"0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.30477161,-73.35058354,49.0
121,tu94-H905BATT-12,118905,8/19/2016 8:00,8,0,7,,,"2,3,4,5,6,7,8","25.770,25.763,25.744,25.664,25.587,25.492,25.330",,,,,,,,,,,0,"0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.27528292,-73.38821242,45.0
122,tu94-H905BATT-12,118905,8/19/2016 20:00,45,0,10,,,"2,12,14,15,16,17,20,22,31,45","26.320,23.928,21.126,20.501,18.323,17.913,12.379,11.540,8.738,8.470",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.19738943,-73.4062548,51.0
123,tu94-H905BATT-12,118905,8/20/2016 8:00,7,0,5,,,"2,3,4,5,7","26.070,25.854,25.776,25.660,25.660",,,,,,,,,,,0,"0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.16405097,-73.48260665,49.0
124,tu94-H905BATT-12,118905,8/22/2016 0:00,46,0,10,,,"2,7,10,11,13,16,18,20,32,46","26.600,26.244,24.642,23.093,22.542,15.066,12.912,11.862,9.494,8.800",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.17137,-73.455462,51.0
125,tu94-H905BATT-12,118905,8/22/2016 4:00,7,0,6,,,"2,3,4,5,6,7","26.490,26.490,26.453,26.430,26.401,26.320",,,,,,,,,,,0,"0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.19353954,-73.55585128,41.0
126,tu94-H905BATT-12,118905,8/22/2016 12:00,49,0,10,,,"2,10,13,15,17,20,24,26,31,49","25.780,25.431,24.332,22.482,21.592,15.031,11.122,9.970,8.801,8.330",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.09677813,-73.52614782,51.0
127,tu94-H905BATT-12,118905,8/23/2016 0:00,52,0,10,,,"2,11,14,15,16,18,20,23,32,52","25.450,25.247,22.727,19.870,19.734,14.695,12.379,10.383,8.794,8.540",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.08525211,-73.54395701,52.0
128,tu94-H905BATT-12,118905,8/23/2016 4:00,11,0,10,,,"2,3,4,5,6,7,8,9,10,11","25.200,25.200,25.186,25.161,25.105,25.102,25.094,25.067,24.719,24.710",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.06501753,-73.60874689,47.0
129,tu94-H905BATT-12,118905,8/24/2016 4:00,8,0,7,,,"2,3,4,5,6,7,8","25.480,25.415,25.376,25.344,25.295,25.270,25.270",,,,,,,,,,,0,"0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,38.96746652,-73.78421123,41.0
130,tu94-H905BATT-12,118905,8/25/2016 4:00,9,0,8,,,"2,3,4,5,6,7,8,9","25.220,25.157,25.102,25.049,24.997,24.951,24.911,24.883",,,,,,,,,,,0,"0,0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,38.96810388,-73.83897012,42.0
131,tu94-H905BATT-12,118905,8/26/2016 8:00,8,0,6,,,"2,3,5,6,7,8","24.723,24.730,24.730,24.725,24.723,24.714",,,,,,,,,,,0,"0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.04510054,-73.75009481,37.0
132,tu94-H905BATT-12,118905,8/27/2016 8:00,8,0,6,,,"2,3,4,6,7,8","25.340,25.352,25.360,25.360,25.352,25.352",,,,,,,,,,,0,"0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.00436595,-73.77488366,41.0
133,tu94-H905BATT-12,118905,8/28/2016 16:00,41,0,10,,,"2,10,12,14,15,16,20,23,29,41","24.660,24.205,23.480,21.532,20.024,19.072,13.384,11.777,10.938,10.440",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.11590838,-73.83251292,36.0
134,tu94-H905BATT-12,118905,8/29/2016 8:00,8,0,7,,,"2,3,4,5,6,7,8","25.060,25.079,25.085,25.085,25.090,25.091,25.091",,,,,,,,,,,0,"0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.07512705,-73.9830113,35.0
135,tu94-H905BATT-12,118905,8/30/2016 12:00,41,0,10,,,"2,15,17,18,19,20,21,22,25,41","25.130,23.907,22.576,20.563,20.563,18.087,17.359,13.830,11.213,9.650",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.13052886,-73.69473929,35.0
136,tu94-H905BATT-12,118905,8/31/2016 8:00,9,0,7,,,"2,3,4,5,6,7,9","25.590,25.557,25.504,25.435,25.372,25.340,25.340",,,,,,,,,,,0,"0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.13951568,-73.58052527,48.0
137,tu94-H905BATT-12,118905,9/2/2016 8:00,13,0,10,,,"2,3,5,6,7,8,10,11,12,13","25.093,25.127,25.137,25.137,25.148,25.160,25.160,25.075,24.932,24.880",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.28313613,-73.68023839,36.0
138,tu94-H905BATT-12,118905,9/2/2016 12:00,40,0,10,,,"2,8,11,16,17,18,19,22,25,40","24.850,24.789,23.451,18.579,16.350,16.166,13.507,11.094,10.202,9.480",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.28739824,-73.69175182,36.0
139,tu94-H905BATT-12,118905,9/2/2016 20:00,49,0,10,,,"2,10,11,13,14,15,16,19,23,49","24.710,24.210,23.600,21.631,19.068,17.958,15.879,12.753,10.846,9.080",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.29025135,-73.73130971,39.0
140,tu94-H905BATT-12,118905,9/3/2016 8:00,11,0,7,,,"2,3,4,5,7,8,11","24.830,24.835,24.843,24.860,24.860,24.854,24.854",,,,,,,,,,,0,"0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.24532871,-73.58196011,43.0
141,tu94-H905BATT-12,118905,9/3/2016 20:00,41,0,10,,,"2,11,13,14,15,18,19,22,25,41","23.290,22.734,22.242,21.156,20.802,17.089,14.613,12.087,11.443,10.660",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.24399463,-73.72584256,42.0
142,tu94-H905BATT-12,118905,9/5/2016 8:00,36,0,10,,,"2,14,17,18,19,20,21,22,24,36","22.440,22.170,20.437,20.090,17.866,16.768,14.842,13.783,13.330,12.810",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.27210686,-73.88947006,34.0
143,tu94-H905BATT-12,118905,9/6/2016 12:00,37,0,10,,,"2,11,16,18,19,20,21,22,26,37","20.724,20.980,20.511,18.848,17.633,15.085,14.957,11.610,10.736,10.320",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.11839743,-73.6730375,36.0
144,tu94-H905BATT-12,118905,9/7/2016 0:00,47,0,10,,,"2,22,24,25,27,28,29,31,37,47","21.540,20.867,19.691,17.136,15.158,14.784,13.277,12.475,10.850,10.925",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,39.07249522,-73.65845239,44.0
145,tu94-H905BATT-12,118905,9/8/2016 4:00,12,0,8,,,"2,3,7,8,9,10,11,12","21.040,21.039,21.039,21.036,21.035,21.017,20.980,20.980",,,,,,,,,,,0,"0,0,0,0,0,0,0,0",,,7/4/2017,7/4/2017,,,,38.91062792,-73.58557449,48.0
146,tu94-H280-15,149443,4/28/2017 4:00,16,0,9,,,"2,3,4,7,8,12,13,15,16","14.653,14.255,14.240,14.249,14.300,14.327,14.376,14.595,14.810",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,7/25/2017,7/25/2017,,,,35.74928131,-75.48054156,18.0
147,tu94-H280-15,149443,4/28/2017 12:00,21,0,10,,,"2,3,4,5,7,11,13,18,20,21","14.730,14.264,14.052,13.896,13.812,13.807,13.710,13.602,13.480,13.480",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/25/2017,7/25/2017,,,,35.87337674,-75.5216235,15.0
148,tu94-H280-15,149443,4/30/2017 16:00,26,0,10,,,"2,3,4,5,8,9,18,24,25,26","16.820,16.626,14.129,13.226,12.875,12.396,11.754,11.754,10.948,10.760",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/25/2017,7/25/2017,,,,36.3939046,-75.57380717,22.0
149,tu94-H280-15,149443,4/30/2017 20:00,24,0,10,,,"2,4,5,7,16,17,20,22,23,24","16.730,15.447,14.068,13.406,12.974,12.064,11.470,11.507,12.417,12.769",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/25/2017,7/25/2017,,,,36.42738982,-75.57399658,22.0
150,tu94-H280-15,149443,5/2/2017 8:00,4,0,2,,,"2,4","16.820,16.820",,,,,,,,,,,0,"0,0",,,7/25/2017,7/25/2017,,,,36.81130066,-75.44649887,24.0
151,tu94-H280-15,149443,5/2/2017 20:00,24,0,9,,,"2,4,6,7,8,12,20,23,24","17.380,14.815,13.017,13.546,13.141,13.098,11.980,12.250,13.249",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,7/25/2017,7/25/2017,,,,36.8725293,-75.42900655,23.0
152,tu94-H280-15,149443,5/4/2017 4:00,19,0,10,,,"2,5,6,7,8,9,10,17,18,19","16.560,16.487,15.580,15.364,14.802,13.378,13.176,13.250,12.960,12.890",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/25/2017,7/25/2017,,,,37.13961284,-75.5683206,17.0
153,tu94-H280-15,149443,5/6/2017 4:00,14,0,10,,,"2,4,5,7,8,10,11,12,13,14","14.860,14.860,14.851,14.851,14.859,14.859,14.827,14.800,14.783,14.770",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/25/2017,7/25/2017,,,,37.51219434,-75.57901212,11.0
154,tu94-H280-15,149443,5/7/2017 0:00,15,0,10,,,"2,4,5,7,9,10,11,12,14,15","14.230,14.228,14.230,14.227,14.221,14.193,14.189,14.169,14.160,14.160",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/25/2017,7/25/2017,,,,37.71606859,-75.37527301,13.0
155,tu94-H280-15,149443,5/7/2017 20:00,22,0,10,,,"2,3,9,11,12,14,17,19,21,22","13.330,13.133,12.783,12.762,12.278,12.112,12.081,11.770,10.700,10.700",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/25/2017,7/25/2017,,,,37.8311449,-75.27306706,15.0
156,tu94-H280-15,149443,5/9/2017 4:00,24,0,10,,,"2,10,11,12,13,14,16,17,20,24","12.850,12.701,12.389,12.323,11.455,10.960,10.960,11.597,11.625,11.285",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/25/2017,7/25/2017,,,,37.91747015,-75.02328369,25.0
157,tu94-H280-15,149443,5/9/2017 12:00,22,0,10,,,"2,10,12,14,15,17,19,20,21,22","12.690,12.419,12.017,12.017,12.216,12.216,11.886,11.244,10.409,10.130",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/25/2017,7/25/2017,,,,37.92399881,-75.01286571,28.0
158,tu94-H280-15,149443,5/10/2017 4:00,16,0,9,,,"2,3,5,7,8,10,13,14,16","13.570,13.360,13.360,13.339,12.980,12.899,12.891,12.810,12.782",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,7/25/2017,7/25/2017,,,,37.93000689,-74.91460534,26.0
159,tu94-H042-15,149446,8/30/2015 4:00,16,0,10,,,"2,3,4,5,6,8,9,13,14,16","21.425,21.425,21.414,21.414,21.410,21.410,21.448,21.450,21.428,21.425",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,5/22/2016,5/22/2016,,,,43.90775207,-58.14978149,2325.0
160,tu94-H042-15,149446,9/2/2015 12:00,22,0,9,,,"2,7,13,14,16,17,18,20,22","20.249,20.290,20.257,20.033,19.105,18.801,18.250,18.250,18.393",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,5/22/2016,5/22/2016,,,,43.63055131,-57.67384408,3127.0
161,tu94-H042-15,149446,9/2/2015 16:00,21,0,10,,,"2,8,10,11,15,17,18,19,20,21","20.510,20.482,20.398,20.398,20.090,19.798,19.720,19.301,18.945,18.730",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,5/22/2016,5/22/2016,,,,43.61318396,-57.64598734,3100.0
162,tu94-H042-15,149446,9/3/2015 12:00,22,0,9,,,"2,6,7,9,12,16,20,21,22","20.559,20.597,20.548,20.548,20.609,20.640,20.601,20.134,19.712",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,5/22/2016,5/22/2016,,,,43.56336295,-57.56510184,3324.0
163,tu94-H042-15,149446,9/3/2015 20:00,27,0,10,,,"2,5,9,12,15,17,19,23,24,27","21.195,21.170,21.212,21.168,21.209,21.330,21.330,21.223,21.110,20.630",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,5/22/2016,5/22/2016,,,,43.51880808,-57.53161771,3591.0
164,tu94-H042-15,149446,9/4/2015 8:00,12,0,9,,,"2,3,4,5,7,8,10,11,12","21.050,21.063,21.084,21.092,21.096,21.097,21.128,21.136,21.140",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,5/22/2016,5/22/2016,,,,43.5016371,-57.4858536,3638.0
165,tu94-H042-15,149446,9/4/2015 12:00,26,0,9,,,"2,12,14,17,19,20,23,24,26","21.054,21.066,21.310,21.228,20.687,20.281,19.349,18.864,18.414",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,5/22/2016,5/22/2016,,,,43.50030801,-57.50073881,3643.0
166,tu94-H042-15,149446,9/4/2015 16:00,25,0,9,,,"2,7,10,11,13,14,15,21,25","21.474,21.531,21.473,21.374,21.374,21.408,21.677,21.680,21.284",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,5/22/2016,5/22/2016,,,,43.50413724,-57.48979735,3638.0
167,tu94-H042-15,149446,9/4/2015 20:00,15,0,10,,,"2,3,4,7,8,9,10,11,12,15","21.780,21.791,21.795,21.795,21.815,21.955,22.002,22.057,22.058,22.090",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,5/22/2016,5/22/2016,,,,43.49272703,-57.46971588,3638.0
168,tu94-H042-15,149446,9/5/2015 0:00,39,0,10,,,"2,14,20,21,25,26,28,31,35,39","21.245,21.380,20.764,20.155,19.410,18.746,18.428,17.156,16.357,14.610",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,5/22/2016,5/22/2016,,,,43.45994637,-57.45900239,3643.0
169,tu94-H042-15,149446,9/5/2015 16:00,20,0,10,,,"2,4,6,8,10,12,13,16,19,20","21.412,21.420,21.520,21.520,21.390,21.390,21.449,21.501,21.504,21.451",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,5/22/2016,5/22/2016,,,,43.4187145,-57.4426769,3535.0
170,tu94-H042-15,149446,9/8/2015 16:00,7,0,6,,,"2,3,4,5,6,7","21.240,21.243,21.248,21.249,21.254,21.260",,,,,,,,,,,0,"0,0,0,0,0,0",,,5/22/2016,5/22/2016,,,,43.39118591,-56.80179475,3610.0
171,tu94-H042-15,149446,9/11/2015 8:00,10,0,9,,,"2,3,4,5,6,7,8,9,10","20.890,20.890,20.897,20.890,20.900,20.901,20.934,20.950,20.950",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,5/22/2016,5/22/2016,,,,43.23864537,-56.29367405,3684.0
172,tu94-H035-15,149449,9/4/2015 4:00,199,0,10,,,"2,26,39,47,48,50,52,91,140,199","25.180,24.984,22.563,23.367,23.289,20.829,20.407,17.644,15.948,15.380",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,2/3/2016,2/24/2016,,,,40.09845101,-66.03049335,3684.0
173,tu94-H035-15,149449,9/5/2015 0:00,41,0,10,,,"2,20,26,28,30,31,32,33,35,41","25.050,24.825,23.379,22.590,22.296,21.832,21.019,20.655,19.547,18.790",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,2/3/2016,2/24/2016,,,,40.12914129,-66.5891513,3076.0
174,tu94-H035-15,149449,9/5/2015 8:00,47,0,10,,,"2,23,28,29,34,38,41,42,43,47","24.670,24.614,24.394,24.272,23.204,22.848,21.972,21.780,21.204,21.180",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,2/3/2016,2/24/2016,,,,40.13689643,-66.78847278,2638.0
175,tu94-H035-15,149449,9/5/2015 12:00,50,0,10,,,"2,29,32,34,36,39,45,47,48,50","24.540,24.400,23.577,23.342,22.779,20.877,20.643,20.154,19.705,19.550",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,2/3/2016,2/24/2016,,,,40.13093326,-66.90241555,2718.0
176,tu94-H035-15,149449,9/8/2015 12:00,30,0,10,,,"2,5,9,11,13,16,18,20,25,30","21.268,21.520,21.126,20.302,20.281,19.604,18.139,17.850,16.270,16.328",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,2/3/2016,2/24/2016,,,,40.47299283,-68.58141665,85.0
